"idhod","hodnota","stapro_kod","vek_cis","vek_kod","vuzemi_cis","vuzemi_kod","rok","tyden","roktyden","casref_od","casref_do","vek_txt","priznak"
"1326321547","589","5393","7700","410075610085000","97","19","2019","27","2019-W27","2019-07-01","2019-07-07","75-84",
"1326565331","590","5393","7700","410085799999000","97","19","2019","27","2019-W27","2019-07-01","2019-07-07","85 a více",
"1326565675","2046","5393",,,"97","19","2019","27","2019-W27","2019-07-01","2019-07-07","celkem",
"1326904082","7","5393","7700","400000610015000","97","19","2019","28","2019-W28","2019-07-08","2019-07-14","0-14",
"1326778506","48","5393","7700","410015610045000","97","19","2019","28","2019-W28","2019-07-08","2019-07-14","15-44",
"1326893984","277","5393","7700","410045610065000","97","19","2019","28","2019-W28","2019-07-08","2019-07-14","45-64",
"1326324473","479","5393","7700","410065610075000","97","19","2019","28","2019-W28","2019-07-08","2019-07-14","65-74",
"1326322302","568","5393","7700","410075610085000","97","19","2019","28","2019-W28","2019-07-08","2019-07-14","75-84",
"1326897550","577","5393","7700","410085799999000","97","19","2019","28","2019-W28","2019-07-08","2019-07-14","85 a více",
"1326897128","1956","5393",,,"97","19","2019","28","2019-W28","2019-07-08","2019-07-14","celkem",
"1326283428","5","5393","7700","400000610015000","97","19","2019","29","2019-W29","2019-07-15","2019-07-21","0-14",
"1326274505","54","5393","7700","410015610045000","97","19","2019","29","2019-W29","2019-07-15","2019-07-21","15-44",
"1326339580","295","5393","7700","410045610065000","97","19","2019","29","2019-W29","2019-07-15","2019-07-21","45-64",
"1326276682","495","5393","7700","410065610075000","97","19","2019","29","2019-W29","2019-07-15","2019-07-21","65-74",
"1326272281","571","5393","7700","410075610085000","97","19","2019","29","2019-W29","2019-07-15","2019-07-21","75-84",
"1326342312","614","5393","7700","410085799999000","97","19","2019","29","2019-W29","2019-07-15","2019-07-21","85 a více",
"1326776090","2034","5393",,,"97","19","2019","29","2019-W29","2019-07-15","2019-07-21","celkem",
"1326441281","5","5393","7700","400000610015000","97","19","2019","30","2019-W30","2019-07-22","2019-07-28","0-14",
"1327022967","55","5393","7700","410015610045000","97","19","2019","30","2019-W30","2019-07-22","2019-07-28","15-44",
"1326892698","292","5393","7700","410045610065000","97","19","2019","30","2019-W30","2019-07-22","2019-07-28","45-64",
"1326568532","526","5393","7700","410065610075000","97","19","2019","30","2019-W30","2019-07-22","2019-07-28","65-74",
"1326273494","604","5393","7700","410075610085000","97","19","2019","30","2019-W30","2019-07-22","2019-07-28","75-84",
"1326898152","689","5393","7700","410085799999000","97","19","2019","30","2019-W30","2019-07-22","2019-07-28","85 a více",
"1326898386","2171","5393",,,"97","19","2019","30","2019-W30","2019-07-22","2019-07-28","celkem",
"1326571644","8","5393","7700","400000610015000","97","19","2019","31","2019-W31","2019-07-29","2019-08-04","0-14",
"1326566705","66","5393","7700","410015610045000","97","19","2019","31","2019-W31","2019-07-29","2019-08-04","15-44",
"1326263732","263","5393","7700","410045610065000","97","19","2019","31","2019-W31","2019-07-29","2019-08-04","45-64",
"1326781378","511","5393","7700","410065610075000","97","19","2019","31","2019-W31","2019-07-29","2019-08-04","65-74",
"1326457045","556","5393","7700","410075610085000","97","19","2019","31","2019-W31","2019-07-29","2019-08-04","75-84",
"1326342338","606","5393","7700","410085799999000","97","19","2019","31","2019-W31","2019-07-29","2019-08-04","85 a více",
"1326897349","2010","5393",,,"97","19","2019","31","2019-W31","2019-07-29","2019-08-04","celkem",
"1326441724","10","5393","7700","400000610015000","97","19","2019","32","2019-W32","2019-08-05","2019-08-11","0-14",
"1326900002","68","5393","7700","410015610045000","97","19","2019","32","2019-W32","2019-08-05","2019-08-11","15-44",
"1326337732","296","5393","7700","410045610065000","97","19","2019","32","2019-W32","2019-08-05","2019-08-11","45-64",
"1326569240","479","5393","7700","410065610075000","97","19","2019","32","2019-W32","2019-08-05","2019-08-11","65-74",
"1326272485","559","5393","7700","410075610085000","97","19","2019","32","2019-W32","2019-08-05","2019-08-11","75-84",
"1326271563","615","5393","7700","410085799999000","97","19","2019","32","2019-W32","2019-08-05","2019-08-11","85 a více",
"1326321643","2027","5393",,,"97","19","2019","32","2019-W32","2019-08-05","2019-08-11","celkem",
"1327027609","17","5393","7700","400000610015000","97","19","2019","33","2019-W33","2019-08-12","2019-08-18","0-14",
"1326459048","68","5393","7700","410015610045000","97","19","2019","33","2019-W33","2019-08-12","2019-08-18","15-44",
"1326583117","286","5393","7700","410045610065000","97","19","2019","33","2019-W33","2019-08-12","2019-08-18","45-64",
"1326569241","440","5393","7700","410065610075000","97","19","2019","33","2019-W33","2019-08-12","2019-08-18","65-74",
"1326566297","587","5393","7700","410075610085000","97","19","2019","33","2019-W33","2019-08-12","2019-08-18","75-84",
"1326565093","628","5393","7700","410085799999000","97","19","2019","33","2019-W33","2019-08-12","2019-08-18","85 a více",
"1326776097","2026","5393",,,"97","19","2019","33","2019-W33","2019-08-12","2019-08-18","celkem",
"1326904097","15","5393","7700","400000610015000","97","19","2019","34","2019-W34","2019-08-19","2019-08-25","0-14",
"1326458266","65","5393","7700","410015610045000","97","19","2019","34","2019-W34","2019-08-19","2019-08-25","15-44",
"1326265715","290","5393","7700","410045610065000","97","19","2019","34","2019-W34","2019-08-19","2019-08-25","45-64",
"1327025506","450","5393","7700","410065610075000","97","19","2019","34","2019-W34","2019-08-19","2019-08-25","65-74",
"1326898989","556","5393","7700","410075610085000","97","19","2019","34","2019-W34","2019-08-19","2019-08-25","75-84",
"1326898260","635","5393","7700","410085799999000","97","19","2019","34","2019-W34","2019-08-19","2019-08-25","85 a více",
"1327019078","2011","5393",,,"97","19","2019","34","2019-W34","2019-08-19","2019-08-25","celkem",
"1327025716","4","5393","7700","400000610015000","97","19","2019","35","2019-W35","2019-08-26","2019-09-01","0-14",
"1327021162","70","5393","7700","410015610045000","97","19","2019","35","2019-W35","2019-08-26","2019-09-01","15-44",
"1326263733","279","5393","7700","410045610065000","97","19","2019","35","2019-W35","2019-08-26","2019-09-01","45-64",
"1326276683","528","5393","7700","410065610075000","97","19","2019","35","2019-W35","2019-08-26","2019-09-01","65-74",
"1326566515","635","5393","7700","410075610085000","97","19","2019","35","2019-W35","2019-08-26","2019-09-01","75-84",
"1326565655","635","5393","7700","410085799999000","97","19","2019","35","2019-W35","2019-08-26","2019-09-01","85 a více",
"1327019961","2151","5393",,,"97","19","2019","35","2019-W35","2019-08-26","2019-09-01","celkem",
"1326440446","4","5393","7700","400000610015000","97","19","2019","36","2019-W36","2019-09-02","2019-09-08","0-14",
"1326567788","51","5393","7700","410015610045000","97","19","2019","36","2019-W36","2019-09-02","2019-09-08","15-44",
"1326451704","260","5393","7700","410045610065000","97","19","2019","36","2019-W36","2019-09-02","2019-09-08","45-64",
"1326277907","451","5393","7700","410065610075000","97","19","2019","36","2019-W36","2019-09-02","2019-09-08","65-74",
"1326898836","582","5393","7700","410075610085000","97","19","2019","36","2019-W36","2019-09-02","2019-09-08","75-84",
"1326775528","574","5393","7700","410085799999000","97","19","2019","36","2019-W36","2019-09-02","2019-09-08","85 a více",
"1326307795","1922","5393",,,"97","19","2019","36","2019-W36","2019-09-02","2019-09-08","celkem",
"1326782922","7","5393","7700","400000610015000","97","19","2019","37","2019-W37","2019-09-09","2019-09-15","0-14",
"1326568217","67","5393","7700","410015610045000","97","19","2019","37","2019-W37","2019-09-09","2019-09-15","15-44",
"1326339078","267","5393","7700","410045610065000","97","19","2019","37","2019-W37","2019-09-09","2019-09-15","45-64",
"1326274562","453","5393","7700","410065610075000","97","19","2019","37","2019-W37","2019-09-09","2019-09-15","65-74",
"1326342256","564","5393","7700","410075610085000","97","19","2019","37","2019-W37","2019-09-09","2019-09-15","75-84",
"1326565783","586","5393","7700","410085799999000","97","19","2019","37","2019-W37","2019-09-09","2019-09-15","85 a více",
"1326776098","1944","5393",,,"97","19","2019","37","2019-W37","2019-09-09","2019-09-15","celkem",
"1326283429","5","5393","7700","400000610015000","97","19","2019","38","2019-W38","2019-09-16","2019-09-22","0-14",
"1326277267","53","5393","7700","410015610045000","97","19","2019","38","2019-W38","2019-09-16","2019-09-22","15-44",
"1326771938","269","5393","7700","410045610065000","97","19","2019","38","2019-W38","2019-09-16","2019-09-22","45-64",
"1326781379","516","5393","7700","410065610075000","97","19","2019","38","2019-W38","2019-09-16","2019-09-22","65-74",
"1326280156","614","5393","7700","410075610085000","97","19","2019","38","2019-W38","2019-09-16","2019-09-22","75-84",
"1327020495","573","5393","7700","410085799999000","97","19","2019","38","2019-W38","2019-09-16","2019-09-22","85 a více",
"1326897129","2030","5393",,,"97","19","2019","38","2019-W38","2019-09-16","2019-09-22","celkem",
"1326441282","5","5393","7700","400000610015000","97","19","2019","39","2019-W39","2019-09-23","2019-09-29","0-14",
"1327021827","60","5393","7700","410015610045000","97","19","2019","39","2019-W39","2019-09-23","2019-09-29","15-44",
"1327016517","284","5393","7700","410045610065000","97","19","2019","39","2019-W39","2019-09-23","2019-09-29","45-64",
"1326569242","501","5393","7700","410065610075000","97","19","2019","39","2019-W39","2019-09-23","2019-09-29","65-74",
"1326455655","637","5393","7700","410075610085000","97","19","2019","39","2019-W39","2019-09-23","2019-09-29","75-84",
"1326455528","670","5393","7700","410085799999000","97","19","2019","39","2019-W39","2019-09-23","2019-09-29","85 a více",
"1326898074","2157","5393",,,"97","19","2019","39","2019-W39","2019-09-23","2019-09-29","celkem",
"1327026254","5","5393","7700","400000610015000","97","19","2019","40","2019-W40","2019-09-30","2019-10-06","0-14",
"1327021968","73","5393","7700","410015610045000","97","19","2019","40","2019-W40","2019-09-30","2019-10-06","15-44",
"1326265829","268","5393","7700","410045610065000","97","19","2019","40","2019-W40","2019-09-30","2019-10-06","45-64",
"1326280534","535","5393","7700","410065610075000","97","19","2019","40","2019-W40","2019-09-30","2019-10-06","65-74",
"1326565029","613","5393","7700","410075610085000","97","19","2019","40","2019-W40","2019-09-30","2019-10-06","75-84",
"1326898700","659","5393","7700","410085799999000","97","19","2019","40","2019-W40","2019-09-30","2019-10-06","85 a více",
"1326309092","2153","5393",,,"97","19","2019","40","2019-W40","2019-09-30","2019-10-06","celkem",
"1326905765","9","5393","7700","400000610015000","97","19","2019","41","2019-W41","2019-10-07","2019-10-13","0-14",
"1326276756","56","5393","7700","410015610045000","97","19","2019","41","2019-W41","2019-10-07","2019-10-13","15-44",
"1327015735","324","5393","7700","410045610065000","97","19","2019","41","2019-W41","2019-10-07","2019-10-13","45-64",
"1326901251","487","5393","7700","410065610075000","97","19","2019","41","2019-W41","2019-10-07","2019-10-13","65-74",
"1326776822","644","5393","7700","410075610085000","97","19","2019","41","2019-W41","2019-10-07","2019-10-13","75-84",
"1326270727","677","5393","7700","410085799999000","97","19","2019","41","2019-W41","2019-10-07","2019-10-13","85 a více",
"1326321644","2197","5393",,,"97","19","2019","41","2019-W41","2019-10-07","2019-10-13","celkem",
"1326286732","7","5393","7700","400000610015000","97","19","2019","42","2019-W42","2019-10-14","2019-10-20","0-14",
"1326900274","52","5393","7700","410015610045000","97","19","2019","42","2019-W42","2019-10-14","2019-10-20","15-44",
"1326264670","269","5393","7700","410045610065000","97","19","2019","42","2019-W42","2019-10-14","2019-10-20","45-64",
"1326323892","500","5393","7700","410065610075000","97","19","2019","42","2019-W42","2019-10-14","2019-10-20","65-74",
"1326897690","637","5393","7700","410075610085000","97","19","2019","42","2019-W42","2019-10-14","2019-10-20","75-84",
"1326775869","634","5393","7700","410085799999000","97","19","2019","42","2019-W42","2019-10-14","2019-10-20","85 a více",
"1326774925","2099","5393",,,"97","19","2019","42","2019-W42","2019-10-14","2019-10-20","celkem",
"1326904915","9","5393","7700","400000610015000","97","19","2019","43","2019-W43","2019-10-21","2019-10-27","0-14",
"1326778507","60","5393","7700","410015610045000","97","19","2019","43","2019-W43","2019-10-21","2019-10-27","15-44",
"1326265716","271","5393","7700","410045610065000","97","19","2019","43","2019-W43","2019-10-21","2019-10-27","45-64",
"1326778931","497","5393","7700","410065610075000","97","19","2019","43","2019-W43","2019-10-21","2019-10-27","65-74",
"1326899093","627","5393","7700","410075610085000","97","19","2019","43","2019-W43","2019-10-21","2019-10-27","75-84",
"1326271220","675","5393","7700","410085799999000","97","19","2019","43","2019-W43","2019-10-21","2019-10-27","85 a více",
"1326898075","2139","5393",,,"97","19","2019","43","2019-W43","2019-10-21","2019-10-27","celkem",
"1326283117","12","5393","7700","400000610015000","97","19","2019","44","2019-W44","2019-10-28","2019-11-03","0-14",
"1327023078","55","5393","7700","410015610045000","97","19","2019","44","2019-W44","2019-10-28","2019-11-03","15-44",
"1326264337","282","5393","7700","410045610065000","97","19","2019","44","2019-W44","2019-10-28","2019-11-03","45-64",
"1326903711","450","5393","7700","410065610075000","97","19","2019","44","2019-W44","2019-10-28","2019-11-03","65-74",
"1326566335","643","5393","7700","410075610085000","97","19","2019","44","2019-W44","2019-10-28","2019-11-03","75-84",
"1326565432","624","5393","7700","410085799999000","97","19","2019","44","2019-W44","2019-10-28","2019-11-03","85 a více",
"1327019962","2066","5393",,,"97","19","2019","44","2019-W44","2019-10-28","2019-11-03","celkem",
"1327026301","5","5393","7700","400000610015000","97","19","2019","45","2019-W45","2019-11-04","2019-11-10","0-14",
"1327021287","45","5393","7700","410015610045000","97","19","2019","45","2019-W45","2019-11-04","2019-11-10","15-44",
"1326265830","299","5393","7700","410045610065000","97","19","2019","45","2019-W45","2019-11-04","2019-11-10","45-64",
"1326901943","512","5393","7700","410065610075000","97","19","2019","45","2019-W45","2019-11-04","2019-11-10","65-74",
"1326565688","587","5393","7700","410075610085000","97","19","2019","45","2019-W45","2019-11-04","2019-11-10","75-84",
"1326322062","662","5393","7700","410085799999000","97","19","2019","45","2019-W45","2019-11-04","2019-11-10","85 a více",
"1326456065","2110","5393",,,"97","19","2019","45","2019-W45","2019-11-04","2019-11-10","celkem",
"1326441303","12","5393","7700","400000610015000","97","19","2019","46","2019-W46","2019-11-11","2019-11-17","0-14",
"1326900003","63","5393","7700","410015610045000","97","19","2019","46","2019-W46","2019-11-11","2019-11-17","15-44",
"1326264039","321","5393","7700","410045610065000","97","19","2019","46","2019-W46","2019-11-11","2019-11-17","45-64",
"1326325177","482","5393","7700","410065610075000","97","19","2019","46","2019-W46","2019-11-11","2019-11-17","65-74",
"1326899055","663","5393","7700","410075610085000","97","19","2019","46","2019-W46","2019-11-11","2019-11-17","75-84",
"1326322063","690","5393","7700","410085799999000","97","19","2019","46","2019-W46","2019-11-11","2019-11-17","85 a více",
"1326586320","2231","5393",,,"97","19","2019","46","2019-W46","2019-11-11","2019-11-17","celkem",
"1326572282","7","5393","7700","400000610015000","97","19","2019","47","2019-W47","2019-11-18","2019-11-24","0-14",
"1326277025","58","5393","7700","410015610045000","97","19","2019","47","2019-W47","2019-11-18","2019-11-24","15-44",
"1326771647","288","5393","7700","410045610065000","97","19","2019","47","2019-W47","2019-11-18","2019-11-24","45-64",
"1327024410","543","5393","7700","410065610075000","97","19","2019","47","2019-W47","2019-11-18","2019-11-24","65-74",
"1326273523","588","5393","7700","410075610085000","97","19","2019","47","2019-W47","2019-11-18","2019-11-24","75-84",
"1326270925","689","5393","7700","410085799999000","97","19","2019","47","2019-W47","2019-11-18","2019-11-24","85 a více",
"1326898391","2173","5393",,,"97","19","2019","47","2019-W47","2019-11-18","2019-11-24","celkem",
"1326327170","6","5393","7700","400000610015000","97","19","2019","48","2019-W48","2019-11-25","2019-12-01","0-14",
"1326276753","48","5393","7700","410015610045000","97","19","2019","48","2019-W48","2019-11-25","2019-12-01","15-44",
"1326265992","306","5393","7700","410045610065000","97","19","2019","48","2019-W48","2019-11-25","2019-12-01","45-64",
"1326778374","483","5393","7700","410065610075000","97","19","2019","48","2019-W48","2019-11-25","2019-12-01","65-74",
"1326898990","625","5393","7700","410075610085000","97","19","2019","48","2019-W48","2019-11-25","2019-12-01","75-84",
"1326272246","666","5393","7700","410085799999000","97","19","2019","48","2019-W48","2019-11-25","2019-12-01","85 a více",
"1326775747","2134","5393",,,"97","19","2019","48","2019-W48","2019-11-25","2019-12-01","celkem",
"1326328498","7","5393","7700","400000610015000","97","19","2019","49","2019-W49","2019-12-02","2019-12-08","0-14",
"1326899269","62","5393","7700","410015610045000","97","19","2019","49","2019-W49","2019-12-02","2019-12-08","15-44",
"1326582977","288","5393","7700","410045610065000","97","19","2019","49","2019-W49","2019-12-02","2019-12-08","45-64",
"1326568533","490","5393","7700","410065610075000","97","19","2019","49","2019-W49","2019-12-02","2019-12-08","65-74",
"1327020649","634","5393","7700","410075610085000","97","19","2019","49","2019-W49","2019-12-02","2019-12-08","75-84",
"1326455954","597","5393","7700","410085799999000","97","19","2019","49","2019-W49","2019-12-02","2019-12-08","85 a více",
"1326307136","2078","5393",,,"97","19","2019","49","2019-W49","2019-12-02","2019-12-08","celkem",
"1326904090","11","5393","7700","400000610015000","97","19","2019","50","2019-W50","2019-12-09","2019-12-15","0-14",
"1326276364","51","5393","7700","410015610045000","97","19","2019","50","2019-W50","2019-12-09","2019-12-15","15-44",
"1326894603","259","5393","7700","410045610065000","97","19","2019","50","2019-W50","2019-12-09","2019-12-15","45-64",
"1326566864","557","5393","7700","410065610075000","97","19","2019","50","2019-W50","2019-12-09","2019-12-15","65-74",
"1326776904","636","5393","7700","410075610085000","97","19","2019","50","2019-W50","2019-12-09","2019-12-15","75-84",
"1326272407","712","5393","7700","410085799999000","97","19","2019","50","2019-W50","2019-12-09","2019-12-15","85 a více",
"1327019079","2226","5393",,,"97","19","2019","50","2019-W50","2019-12-09","2019-12-15","celkem",
"1326286711","10","5393","7700","400000610015000","97","19","2019","51","2019-W51","2019-12-16","2019-12-22","0-14",
"1326276365","57","5393","7700","410015610045000","97","19","2019","51","2019-W51","2019-12-16","2019-12-22","15-44",
"1326339633","304","5393","7700","410045610065000","97","19","2019","51","2019-W51","2019-12-16","2019-12-22","45-64",
"1326902547","512","5393","7700","410065610075000","97","19","2019","51","2019-W51","2019-12-16","2019-12-22","65-74",
"1326322072","659","5393","7700","410075610085000","97","19","2019","51","2019-W51","2019-12-16","2019-12-22","75-84",
"1326897781","706","5393","7700","410085799999000","97","19","2019","51","2019-W51","2019-12-16","2019-12-22","85 a více",
"1326308554","2248","5393",,,"97","19","2019","51","2019-W51","2019-12-16","2019-12-22","celkem",
"1326286733","6","5393","7700","400000610015000","97","19","2019","52","2019-W52","2019-12-23","2019-12-29","0-14",
"1326277268","57","5393","7700","410015610045000","97","19","2019","52","2019-W52","2019-12-23","2019-12-29","15-44",
"1326451844","291","5393","7700","410045610065000","97","19","2019","52","2019-W52","2019-12-23","2019-12-29","45-64",
"1327023806","514","5393","7700","410065610075000","97","19","2019","52","2019-W52","2019-12-23","2019-12-29","65-74",
"1326780319","644","5393","7700","410075610085000","97","19","2019","52","2019-W52","2019-12-23","2019-12-29","75-84",
"1327020373","733","5393","7700","410085799999000","97","19","2019","52","2019-W52","2019-12-23","2019-12-29","85 a více",
"1326309909","2245","5393",,,"97","19","2019","52","2019-W52","2019-12-23","2019-12-29","celkem",
"1327025900","10","5393","7700","400000610015000","97","19","2020","01","2020-W01","2019-12-30","2020-01-05","0-14",
"1326901096","65","5393","7700","410015610045000","97","19","2020","01","2020-W01","2019-12-30","2020-01-05","15-44",
"1327016170","341","5393","7700","410045610065000","97","19","2020","01","2020-W01","2019-12-30","2020-01-05","45-64",
"1326780217","532","5393","7700","410065610075000","97","19","2020","01","2020-W01","2019-12-30","2020-01-05","65-74",
"1326897587","662","5393","7700","410075610085000","97","19","2020","01","2020-W01","2019-12-30","2020-01-05","75-84",
"1327020496","695","5393","7700","410085799999000","97","19","2020","01","2020-W01","2019-12-30","2020-01-05","85 a více",
"1326306488","2305","5393",,,"97","19","2020","01","2020-W01","2019-12-30","2020-01-05","celkem",
"1326904050","8","5393","7700","400000610015000","97","19","2020","02","2020-W02","2020-01-06","2020-01-12","0-14",
"1326275550","59","5393","7700","410015610045000","97","19","2020","02","2020-W02","2020-01-06","2020-01-12","15-44",
"1327016667","312","5393","7700","410045610065000","97","19","2020","02","2020-W02","2020-01-06","2020-01-12","45-64",
"1326324450","489","5393","7700","410065610075000","97","19","2020","02","2020-W02","2020-01-06","2020-01-12","65-74",
"1326280157","700","5393","7700","410075610085000","97","19","2020","02","2020-W02","2020-01-06","2020-01-12","75-84",
"1326586616","757","5393","7700","410085799999000","97","19","2020","02","2020-W02","2020-01-06","2020-01-12","85 a více",
"1326455205","2325","5393",,,"97","19","2020","02","2020-W02","2020-01-06","2020-01-12","celkem",
"1326440447","7","5393","7700","400000610015000","97","19","2020","03","2020-W03","2020-01-13","2020-01-19","0-14",
"1326323932","50","5393","7700","410015610045000","97","19","2020","03","2020-W03","2020-01-13","2020-01-19","15-44",
"1326451980","291","5393","7700","410045610065000","97","19","2020","03","2020-W03","2020-01-13","2020-01-19","45-64",
"1326276684","534","5393","7700","410065610075000","97","19","2020","03","2020-W03","2020-01-13","2020-01-19","65-74",
"1326271284","665","5393","7700","410075610085000","97","19","2020","03","2020-W03","2020-01-13","2020-01-19","75-84",
"1326776396","697","5393","7700","410085799999000","97","19","2020","03","2020-W03","2020-01-13","2020-01-19","85 a více",
"1326307051","2244","5393",,,"97","19","2020","03","2020-W03","2020-01-13","2020-01-19","celkem",
"1326782923","13","5393","7700","400000610015000","97","19","2020","04","2020-W04","2020-01-20","2020-01-26","0-14",
"1326567545","68","5393","7700","410015610045000","97","19","2020","04","2020-W04","2020-01-20","2020-01-26","15-44",
"1326265831","317","5393","7700","410045610065000","97","19","2020","04","2020-W04","2020-01-20","2020-01-26","45-64",
"1326459227","531","5393","7700","410065610075000","97","19","2020","04","2020-W04","2020-01-20","2020-01-26","65-74",
"1326897689","695","5393","7700","410075610085000","97","19","2020","04","2020-W04","2020-01-20","2020-01-26","75-84",
"1327019175","713","5393","7700","410085799999000","97","19","2020","04","2020-W04","2020-01-20","2020-01-26","85 a více",
"1326306825","2337","5393",,,"97","19","2020","04","2020-W04","2020-01-20","2020-01-26","celkem",
"1326282901","5","5393","7700","400000610015000","97","19","2020","05","2020-W05","2020-01-27","2020-02-02","0-14",
"1326778790","54","5393","7700","410015610045000","97","19","2020","05","2020-W05","2020-01-27","2020-02-02","15-44",
"1326264040","307","5393","7700","410045610065000","97","19","2020","05","2020-W05","2020-01-27","2020-02-02","45-64",
"1326569083","521","5393","7700","410065610075000","97","19","2020","05","2020-W05","2020-01-27","2020-02-02","65-74",
"1326775458","701","5393","7700","410075610085000","97","19","2020","05","2020-W05","2020-01-27","2020-02-02","75-84",
"1326320861","776","5393","7700","410085799999000","97","19","2020","05","2020-W05","2020-01-27","2020-02-02","85 a více",
"1326565358","2364","5393",,,"97","19","2020","05","2020-W05","2020-01-27","2020-02-02","celkem",
"1326904083","6","5393","7700","400000610015000","97","19","2020","06","2020-W06","2020-02-03","2020-02-09","0-14",
"1326458158","56","5393","7700","410015610045000","97","19","2020","06","2020-W06","2020-02-03","2020-02-09","15-44",
"1326338777","310","5393","7700","410045610065000","97","19","2020","06","2020-W06","2020-02-03","2020-02-09","45-64",
"1326903230","561","5393","7700","410065610075000","97","19","2020","06","2020-W06","2020-02-03","2020-02-09","65-74",
"1326899094","690","5393","7700","410075610085000","97","19","2020","06","2020-W06","2020-02-03","2020-02-09","75-84",
"1326455417","732","5393","7700","410085799999000","97","19","2020","06","2020-W06","2020-02-03","2020-02-09","85 a více",
"1326306981","2355","5393",,,"97","19","2020","06","2020-W06","2020-02-03","2020-02-09","celkem",
"1326286149","8","5393","7700","400000610015000","97","19","2020","07","2020-W07","2020-02-10","2020-02-16","0-14",
"1326899418","59","5393","7700","410015610045000","97","19","2020","07","2020-W07","2020-02-10","2020-02-16","15-44",
"1326771883","293","5393","7700","410045610065000","97","19","2020","07","2020-W07","2020-02-10","2020-02-16","45-64",
"1326569803","546","5393","7700","410065610075000","97","19","2020","07","2020-W07","2020-02-10","2020-02-16","65-74",
"1326456866","680","5393","7700","410075610085000","97","19","2020","07","2020-W07","2020-02-10","2020-02-16","75-84",
"1326565433","805","5393","7700","410085799999000","97","19","2020","07","2020-W07","2020-02-10","2020-02-16","85 a více",
"1326774926","2391","5393",,,"97","19","2020","07","2020-W07","2020-02-10","2020-02-16","celkem",
"1326440053","9","5393","7700","400000610015000","97","19","2020","08","2020-W08","2020-02-17","2020-02-23","0-14",
"1326900560","56","5393","7700","410015610045000","97","19","2020","08","2020-W08","2020-02-17","2020-02-23","15-44",
"1326894675","308","5393","7700","410045610065000","97","19","2020","08","2020-W08","2020-02-17","2020-02-23","45-64",
"1327023094","509","5393","7700","410065610075000","97","19","2020","08","2020-W08","2020-02-17","2020-02-23","65-74",
"1327021001","711","5393","7700","410075610085000","97","19","2020","08","2020-W08","2020-02-17","2020-02-23","75-84",
"1327020742","757","5393","7700","410085799999000","97","19","2020","08","2020-W08","2020-02-17","2020-02-23","85 a více",
"1326456402","2350","5393",,,"97","19","2020","08","2020-W08","2020-02-17","2020-02-23","celkem",
"1327027470","10","5393","7700","400000610015000","97","19","2020","09","2020-W09","2020-02-24","2020-03-01","0-14",
"1326566819","58","5393","7700","410015610045000","97","19","2020","09","2020-W09","2020-02-24","2020-03-01","15-44",
"1326339634","312","5393","7700","410045610065000","97","19","2020","09","2020-W09","2020-02-24","2020-03-01","45-64",
"1327021483","564","5393","7700","410065610075000","97","19","2020","09","2020-W09","2020-02-24","2020-03-01","65-74",
"1327020963","686","5393","7700","410075610085000","97","19","2020","09","2020-W09","2020-02-24","2020-03-01","75-84",
"1327019729","730","5393","7700","410085799999000","97","19","2020","09","2020-W09","2020-02-24","2020-03-01","85 a více",
"1327019080","2360","5393",,,"97","19","2020","09","2020-W09","2020-02-24","2020-03-01","celkem",
"1327027486","6","5393","7700","400000610015000","97","19","2020","10","2020-W10","2020-03-02","2020-03-08","0-14",
"1326567970","55","5393","7700","410015610045000","97","19","2020","10","2020-W10","2020-03-02","2020-03-08","15-44",
"1326893696","317","5393","7700","410045610065000","97","19","2020","10","2020-W10","2020-03-02","2020-03-08","45-64",
"1326903096","553","5393","7700","410065610075000","97","19","2020","10","2020-W10","2020-03-02","2020-03-08","65-74",
"1326272486","642","5393","7700","410075610085000","97","19","2020","10","2020-W10","2020-03-02","2020-03-08","75-84",
"1326272247","721","5393","7700","410085799999000","97","19","2020","10","2020-W10","2020-03-02","2020-03-08","85 a více",
"1326309293","2294","5393",,,"97","19","2020","10","2020-W10","2020-03-02","2020-03-08","celkem",
"1326572026","8","5393","7700","400000610015000","97","19","2020","11","2020-W11","2020-03-09","2020-03-15","0-14",
"1326566571","50","5393","7700","410015610045000","97","19","2020","11","2020-W11","2020-03-09","2020-03-15","15-44",
"1326893697","304","5393","7700","410045610065000","97","19","2020","11","2020-W11","2020-03-09","2020-03-15","45-64",
"1326780934","552","5393","7700","410065610075000","97","19","2020","11","2020-W11","2020-03-09","2020-03-15","65-74",
"1326322263","661","5393","7700","410075610085000","97","19","2020","11","2020-W11","2020-03-09","2020-03-15","75-84",
"1326321180","720","5393","7700","410085799999000","97","19","2020","11","2020-W11","2020-03-09","2020-03-15","85 a více",
"1326307858","2295","5393",,,"97","19","2020","11","2020-W11","2020-03-09","2020-03-15","celkem",
"1326440314","9","5393","7700","400000610015000","97","19","2020","12","2020-W12","2020-03-16","2020-03-22","0-14",
"1326899270","48","5393","7700","410015610045000","97","19","2020","12","2020-W12","2020-03-16","2020-03-22","15-44",
"1326451986","339","5393","7700","410045610065000","97","19","2020","12","2020-W12","2020-03-16","2020-03-22","45-64",
"1326280535","552","5393","7700","410065610075000","97","19","2020","12","2020-W12","2020-03-16","2020-03-22","65-74",
"1326566059","660","5393","7700","410075610085000","97","19","2020","12","2020-W12","2020-03-16","2020-03-22","75-84",
